time	count
0.00	0.00
20924.00	0.00
21716.00	0.00
22061.00	0.00
28153.00	0.00
28790.00	0.00
29160.00	0.00
29664.00	0.00
33530.00	0.00
33890.00	0.00
40118.00	0.00
40633.00	0.00
40867.00	0.00
41527.00	0.00
41904.00	0.00
42195.00	0.00
42414.00	0.00
42615.00	0.00
45583.00	0.00
45804.00	0.00
46224.00	0.00
46457.00	0.00
48533.00	0.00
48782.00	0.00
49915.00	0.00
51660.00	0.00
53221.00	0.00
55451.00	0.00
57037.00	0.00
58613.00	0.00
60167.00	0.00
61753.00	0.00
63299.00	0.00
64930.00	0.00
66521.00	0.00
68447.00	0.00
69982.00	0.00
71603.00	0.00
72813.00	0.00
76103.00	0.00
76142.00	0.00
76540.00	0.00
76565.00	0.00
76829.00	0.00
76858.00	0.00
79482.00	0.00
79509.00	0.00
79528.00	0.00
79541.00	0.00
79554.00	0.00
79567.00	0.00
79579.00	0.00
79588.00	0.00
79605.00	0.00
79634.00	0.00
79650.00	0.00
79666.00	0.00
79682.00	0.00
79693.00	0.00
79706.00	0.00
79719.00	0.00
79733.00	0.00
79745.00	0.00
79758.00	0.00
79771.00	0.00
79784.00	0.00
79797.00	0.00
79811.00	0.00
79831.00	0.00
79847.00	0.00
79861.00	0.00
79876.00	0.00
79887.00	0.00
79904.00	0.00
79916.00	0.00
79927.00	0.00
79933.00	0.00
