level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	142965	144422	#003cff	1.0	Partition By Field	21					254943
3	173566	175119	#003cff	1.0	Partition By Image Range	22					254944
3	3176847	3176854	#000000	1.0	Intersection						117154
3	3176881	3176882	#000000	1.0	Intersection						117155
