time	count
152873.00	0.25
152874.00	0.00
152894.00	0.25
152895.00	0.00
152916.00	0.25
152917.00	0.00
152936.00	0.25
152937.00	0.00
152950.00	0.00
152966.00	0.25
152967.00	0.00
152989.00	0.25
152990.00	0.00
153009.00	0.25
153015.00	0.00
153026.00	0.25
153030.00	0.00
153038.00	0.00
153063.00	0.00
153092.00	0.25
153094.00	0.00
153115.00	0.25
153116.00	0.00
153138.00	0.25
153139.00	0.00
153160.00	0.25
153161.00	0.00
153175.00	0.00
153194.00	0.25
153195.00	0.00
153217.00	0.25
153218.00	0.00
153231.00	0.25
153232.00	0.00
153249.00	0.25
153250.00	0.00
153263.00	0.25
153271.00	0.00
153278.00	0.00
153312.00	0.25
153313.00	0.00
153340.00	0.25
153341.00	0.00
153352.00	0.00
153368.00	0.25
153377.00	0.00
153382.00	0.25
153383.00	0.00
153404.00	0.25
153405.00	0.00
153426.00	0.25
153427.00	0.00
153448.00	0.25
153449.00	0.00
153470.00	0.25
153471.00	0.00
153492.00	0.25
153493.00	0.00
153514.00	0.25
153520.00	0.00
153524.00	0.00
153545.00	0.25
153546.00	0.00
153559.00	0.25
153560.00	0.00
153581.00	0.25
153583.00	0.00
153594.00	0.25
153595.00	0.00
153611.00	0.25
153612.00	0.00
153636.00	0.25
153640.00	0.00
153648.00	0.25
153649.00	0.00
153666.00	0.25
153667.00	0.00
153691.00	0.25
153692.00	0.00
153703.00	0.25
153704.00	0.00
153726.00	0.25
153727.00	0.00
153739.00	0.25
153745.00	0.00
153750.00	0.25
153751.00	0.00
153772.00	0.25
153773.00	0.00
153787.00	0.25
153790.00	0.00
153803.00	0.00
153829.00	0.25
153830.00	0.00
153841.00	0.25
153842.00	0.00
153854.00	0.25
153855.00	0.00
153875.00	0.25
153876.00	0.00
153891.00	0.25
153892.00	0.00
153927.00	0.25
153945.00	0.00
153950.00	0.25
153955.00	0.00
153986.00	0.25
153987.00	0.00
154003.00	0.25
154004.00	0.00
154025.00	0.00
154042.00	0.25
