level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	103311	103381	#0069ff	1.0	Fill	16					16195
3	3177400	3177658	#00ff0f	1.0	Fill	4138					116489
3	3177686	3177893	#ff0071	1.0	Fill	4139					205678
3	3178795	3178808	#1f00ff	1.0	Fill	4143					52097
3	3181121	3181134	#1f00ff	1.0	Fill	4150					116490
3	3183279	3183293	#1f00ff	1.0	Fill	4157					116491
3	3185497	3185518	#1f00ff	1.0	Fill	4164					116492
3	3187675	3187689	#1f00ff	1.0	Fill	4171					116493
3	3190523	3190537	#1f00ff	1.0	Fill	4178					116494
3	3193323	3193338	#1f00ff	1.0	Fill	4185					116495
3	3196782	3196796	#1f00ff	1.0	Fill	4192					116496
3	3200317	3200331	#1f00ff	1.0	Fill	4199					116497
3	3203849	3203863	#1f00ff	1.0	Fill	4206					116498
3	3206733	3206752	#1f00ff	1.0	Fill	4213					52098
3	3209019	3209035	#1f00ff	1.0	Fill	4220					52099
3	3211378	3211393	#1f00ff	1.0	Fill	4227					205679
3	3216404	3216420	#1f00ff	1.0	Fill	4234					52100
3	3221277	3221295	#1f00ff	1.0	Fill	4241					16197
3	3226007	3226023	#1f00ff	1.0	Fill	4248					52101
3	3230487	3230503	#1f00ff	1.0	Fill	4255					52102
3	3234931	3234950	#1f00ff	1.0	Fill	4262					16199
3	3239553	3239567	#1f00ff	1.0	Fill	4269					52103
3	3243973	3243988	#1f00ff	1.0	Fill	4276					52104
3	3248452	3248468	#1f00ff	1.0	Fill	4283					52105
3	3251998	3252012	#1f00ff	1.0	Fill	4290					52106
3	3258216	3258231	#1f00ff	1.0	Fill	4297					16200
3	3262363	3262383	#1f00ff	1.0	Fill	4304					16201
3	3266905	3266920	#1f00ff	1.0	Fill	4311					52107
3	3271268	3271283	#1f00ff	1.0	Fill	4318					52108
3	3275572	3275588	#1f00ff	1.0	Fill	4325					52109
3	3279399	3279415	#1f00ff	1.0	Fill	4332					254152
3	3281595	3281611	#1f00ff	1.0	Fill	4339					254153
3	3284204	3284218	#1f00ff	1.0	Fill	4346					254154
3	3286409	3286428	#1f00ff	1.0	Fill	4353					116499
3	3288878	3288893	#1f00ff	1.0	Fill	4360					254155
3	3291174	3291190	#1f00ff	1.0	Fill	4367					254156
3	3293731	3293746	#1f00ff	1.0	Fill	4374					254157
3	3296332	3296347	#1f00ff	1.0	Fill	4381					254158
3	3298577	3298592	#1f00ff	1.0	Fill	4388					254159
3	3300896	3300911	#1f00ff	1.0	Fill	4395					116500
3	3303601	3303620	#1f00ff	1.0	Fill	4402					254160
3	3306096	3306110	#1f00ff	1.0	Fill	4409					116501
3	3308347	3308362	#1f00ff	1.0	Fill	4416					116502
3	3310719	3310734	#1f00ff	1.0	Fill	4423					52111
3	3313214	3313231	#1f00ff	1.0	Fill	4430					254161
3	3315715	3315740	#1f00ff	1.0	Fill	4437					254162
3	3318179	3318195	#1f00ff	1.0	Fill	4444					254163
3	3320694	3320734	#1f00ff	1.0	Fill	4451					52112
3	3323465	3323482	#1f00ff	1.0	Fill	4458					254164
3	3325988	3326039	#1f00ff	1.0	Fill	4465					16203
3	3328419	3328434	#1f00ff	1.0	Fill	4472					254165
3	3330804	3330818	#1f00ff	1.0	Fill	4479					254166
3	3333107	3333121	#1f00ff	1.0	Fill	4486					254167
3	3335638	3335654	#1f00ff	1.0	Fill	4493					254168
3	3338176	3338194	#1f00ff	1.0	Fill	4500					116503
3	3340909	3340952	#1f00ff	1.0	Fill	4507					16205
3	3343955	3343977	#1f00ff	1.0	Fill	4514					254169
3	3346572	3346587	#1f00ff	1.0	Fill	4521					254170
3	3348824	3348852	#1f00ff	1.0	Fill	4528					52113
3	3351338	3351353	#1f00ff	1.0	Fill	4535					254171
3	3354148	3354165	#1f00ff	1.0	Fill	4542					254172
3	3356815	3356851	#1f00ff	1.0	Fill	4549					52115
3	3359448	3359465	#1f00ff	1.0	Fill	4556					16206
3	3361913	3361929	#1f00ff	1.0	Fill	4563					116504
3	3364842	3364857	#1f00ff	1.0	Fill	4570					205680
3	3367599	3367615	#1f00ff	1.0	Fill	4577					116505
3	3370126	3370144	#1f00ff	1.0	Fill	4584					254173
3	3372929	3372944	#1f00ff	1.0	Fill	4591					254174
3	3375250	3375265	#1f00ff	1.0	Fill	4598					254175
3	3377670	3377686	#1f00ff	1.0	Fill	4605					254176
3	3380268	3380284	#1f00ff	1.0	Fill	4612					254177
3	3382744	3382760	#1f00ff	1.0	Fill	4619					116506
3	3385539	3385555	#1f00ff	1.0	Fill	4626					254178
3	3387938	3387957	#1f00ff	1.0	Fill	4633					116507
3	3390546	3390562	#1f00ff	1.0	Fill	4640					52116
3	3393130	3393145	#1f00ff	1.0	Fill	4647					254179
3	3395659	3395697	#1f00ff	1.0	Fill	4654					52117
3	3398217	3398240	#1f00ff	1.0	Fill	4661					52118
3	3400575	3400590	#1f00ff	1.0	Fill	4668					16207
3	3402868	3402882	#1f00ff	1.0	Fill	4675					116508
3	3405548	3405568	#1f00ff	1.0	Fill	4682					254180
3	3407887	3407902	#1f00ff	1.0	Fill	4689					254181
3	3410445	3410461	#1f00ff	1.0	Fill	4696					254182
3	3412886	3412901	#1f00ff	1.0	Fill	4703					254183
3	3415171	3415188	#1f00ff	1.0	Fill	4710					52120
3	3417668	3417684	#1f00ff	1.0	Fill	4717					16208
3	3420087	3420101	#1f00ff	1.0	Fill	4724					205681
3	3422361	3422380	#1f00ff	1.0	Fill	4731					52121
3	3425107	3425138	#1f00ff	1.0	Fill	4738					52122
3	3427942	3427965	#1f00ff	1.0	Fill	4745					52123
3	3430353	3430367	#1f00ff	1.0	Fill	4752					254184
3	3432914	3432930	#1f00ff	1.0	Fill	4759					254185
3	3435469	3435539	#1f00ff	1.0	Fill	4766					205682
3	3437945	3437960	#1f00ff	1.0	Fill	4773					254186
3	3440707	3440727	#1f00ff	1.0	Fill	4780					116509
3	3443165	3443180	#1f00ff	1.0	Fill	4787					52125
3	3445920	3445937	#1f00ff	1.0	Fill	4794					116510
3	3448465	3448496	#1f00ff	1.0	Fill	4801					52126
3	3451136	3451151	#1f00ff	1.0	Fill	4808					16210
3	3453641	3453657	#1f00ff	1.0	Fill	4815					116511
3	3456232	3456274	#1f00ff	1.0	Fill	4822					205683
3	3458635	3458655	#1f00ff	1.0	Fill	4829					116512
3	3460876	3460920	#1f00ff	1.0	Fill	4836					52127
3	3463220	3463234	#1f00ff	1.0	Fill	4843					254187
3	3466054	3466069	#1f00ff	1.0	Fill	4850					254188
3	3468514	3468529	#1f00ff	1.0	Fill	4857					254189
3	3470946	3470961	#1f00ff	1.0	Fill	4864					254190
3	3473296	3473319	#1f00ff	1.0	Fill	4871					16212
3	3475777	3475838	#1f00ff	1.0	Fill	4878					116513
3	3478193	3478212	#1f00ff	1.0	Fill	4885					52129
3	3480768	3480783	#1f00ff	1.0	Fill	4892					116514
3	3483168	3483184	#1f00ff	1.0	Fill	4899					254191
3	3485804	3485819	#1f00ff	1.0	Fill	4906					116515
3	3488354	3488373	#1f00ff	1.0	Fill	4913					254192
3	3490776	3490802	#1f00ff	1.0	Fill	4920					52131
3	3493123	3493138	#1f00ff	1.0	Fill	4927					254193
3	3495391	3495407	#1f00ff	1.0	Fill	4934					254194
3	3498291	3498306	#1f00ff	1.0	Fill	4941					116516
3	3500756	3500772	#1f00ff	1.0	Fill	4948					254195
3	3503161	3503179	#1f00ff	1.0	Fill	4955					116517
3	3506317	3506331	#1f00ff	1.0	Fill	4962					254196
3	3509110	3509124	#1f00ff	1.0	Fill	4969					116518
