time	count
0.00	0.00
52669.00	0.00
53506.00	0.00
53808.00	0.00
61874.00	0.00
62672.00	0.00
64728.00	0.00
65346.00	0.00
68816.00	0.00
69913.00	0.00
80825.00	0.00
81254.00	0.00
83692.00	0.00
84131.00	0.00
86952.00	0.00
88315.00	0.00
90644.00	0.00
91020.00	0.00
92590.00	0.00
94772.00	0.00
96967.00	0.00
99142.00	0.00
102022.00	0.00
104330.00	0.00
106457.00	0.00
108620.00	0.00
110788.00	0.00
112942.00	0.00
115136.00	0.00
117326.00	0.00
119498.00	0.00
121656.00	0.00
124199.00	0.00
131803.00	0.00
131861.00	0.00
131895.00	0.00
131930.00	0.00
131963.00	0.00
131995.00	0.00
132027.00	0.00
132075.00	0.00
132122.00	0.00
132156.00	0.00
132188.00	0.00
132220.00	0.00
132253.00	0.00
132285.00	0.00
132324.00	0.00
132357.00	0.00
132405.00	0.00
132439.00	0.00
132471.00	0.00
132503.00	0.00
132535.00	0.00
132569.00	0.00
132602.00	0.00
132634.00	0.00
132666.00	0.00
132698.00	0.00
132730.00	0.00
132762.00	0.00
132794.00	0.00
132826.00	0.00
132858.00	0.00
132890.00	0.00
