time	count
76381.00	0.00
76436.00	0.50
76437.00	0.00
76485.00	0.50
76486.00	0.00
76533.00	0.00
76580.00	0.50
76581.00	0.00
76628.00	0.50
76629.00	0.00
76675.00	0.50
76676.00	0.00
76725.00	0.50
76726.00	0.00
76784.00	0.50
76861.00	0.00
76904.00	0.50
76905.00	0.00
77146.00	0.50
77147.00	0.00
77195.00	0.50
77196.00	0.00
77240.00	0.50
77241.00	0.00
77280.00	0.50
77281.00	0.00
77323.00	0.50
77331.00	0.00
77373.00	0.50
77374.00	0.00
77415.00	0.50
77416.00	0.00
77454.00	0.50
77455.00	0.00
77496.00	0.50
77497.00	0.00
77531.00	0.50
77532.00	0.00
77644.00	0.50
77809.00	1.00
77811.00	0.50
77841.00	1.00
77847.00	0.50
77881.00	1.00
77882.00	0.50
77971.00	1.00
79861.00	0.50
79881.00	1.00
79899.00	0.50
79907.00	1.00
79917.00	0.50
79923.00	1.00
79978.00	0.50
79996.00	1.00
79997.00	0.50
80000.00	1.00
80001.00	0.50
80002.00	1.00
80003.00	0.50
80019.00	0.00
80042.00	0.50
80090.00	0.00
80109.00	0.50
80110.00	0.00
80172.00	0.50
80173.00	0.00
80225.00	0.50
80226.00	0.00
80269.00	0.50
80270.00	0.00
80319.00	0.50
80320.00	0.00
80364.00	0.50
80370.00	0.00
80421.00	0.50
80422.00	0.00
80465.00	0.50
80466.00	0.00
80510.00	0.50
80511.00	0.00
80554.00	0.50
80555.00	0.00
80590.00	0.50
80591.00	0.00
80625.00	0.50
80632.00	0.00
80668.00	0.50
80669.00	0.00
80702.00	0.00
80736.00	0.50
80737.00	0.00
80775.00	0.50
80776.00	0.00
80860.00	0.50
80861.00	0.00
80940.00	0.50
80993.00	0.00
81006.00	0.50
81008.00	0.00
81059.00	0.50
81060.00	0.00
81123.00	0.50
81124.00	0.00
81164.00	0.50
81165.00	0.00
81205.00	0.50
81212.00	0.00
81288.00	0.50
81289.00	0.00
81357.00	0.50
81394.00	0.00
81406.00	0.50
81414.00	0.00
81456.00	0.50
81457.00	0.00
81517.00	0.50
81518.00	0.00
81554.00	0.50
81556.00	0.00
81596.00	0.50
81597.00	0.00
81636.00	0.50
81640.00	0.00
81680.00	0.50
81681.00	0.00
81718.00	0.50
81719.00	0.00
81933.00	0.50
81935.00	0.00
82013.00	0.50
82014.00	0.00
82056.00	0.50
82062.00	0.00
82109.00	0.50
82110.00	0.00
82155.00	0.50
82156.00	0.00
82285.00	0.50
82287.00	0.00
82510.00	0.50
82512.00	0.00
82580.00	0.50
82581.00	0.00
82617.00	0.50
82621.00	0.00
82662.00	0.50
82663.00	0.00
82706.00	0.50
82707.00	0.00
82779.00	0.50
82781.00	0.00
82945.00	0.50
82998.00	0.00
83063.00	0.50
83065.00	0.00
83126.00	0.50
83128.00	0.00
83170.00	0.50
83172.00	0.00
83339.00	0.50
83405.00	0.00
83459.00	0.50
83463.00	0.00
83520.00	0.50
83521.00	0.00
83571.00	0.50
83572.00	0.00
83608.00	0.50
83609.00	0.00
83642.00	0.50
83643.00	0.00
83728.00	0.00
83800.00	0.50
83835.00	0.00
83847.00	0.50
83849.00	0.00
83896.00	0.50
83898.00	0.00
83960.00	0.50
83962.00	0.00
83999.00	0.50
84003.00	0.00
84050.00	0.50
84052.00	0.00
84087.00	0.50
84088.00	0.00
84167.00	0.00
84243.00	0.50
84268.00	0.00
84280.00	0.50
84281.00	0.00
84324.00	0.50
84325.00	0.00
84384.00	0.50
84385.00	0.00
84423.00	0.00
84462.00	0.50
84463.00	0.00
84501.00	0.50
84506.00	0.00
84546.00	0.50
84548.00	0.00
84585.00	0.50
84586.00	0.00
84802.00	0.50
84803.00	0.00
84870.00	0.50
84872.00	0.00
84907.00	0.50
84908.00	0.00
84982.00	0.50
84987.00	0.00
85222.00	0.50
85224.00	0.00
85294.00	0.50
85296.00	0.00
85332.00	0.50
85333.00	0.00
85375.00	0.50
85376.00	0.00
85454.00	0.50
85456.00	0.00
85517.00	0.50
85573.00	0.00
85612.00	0.50
85614.00	0.00
85752.00	0.50
85754.00	0.00
85798.00	0.50
85799.00	0.00
85842.00	0.50
85844.00	0.00
85882.00	0.50
85883.00	0.00
85924.00	0.50
85929.00	0.00
85969.00	0.50
85970.00	0.00
86080.00	0.50
86109.00	0.00
86116.00	0.50
86118.00	0.00
86153.00	0.50
86154.00	0.00
86193.00	0.50
86197.00	0.00
86241.00	0.50
86242.00	0.00
86343.00	0.50
86359.00	0.00
86366.00	0.50
86367.00	0.00
86402.00	0.50
86403.00	0.00
86442.00	0.50
86443.00	0.00
86490.00	0.50
86492.00	0.00
86535.00	0.50
86537.00	0.00
86684.00	0.50
86735.00	0.00
86779.00	0.50
86781.00	0.00
86833.00	0.50
86835.00	0.00
86877.00	0.50
86878.00	0.00
86912.00	0.50
86913.00	0.00
86987.00	0.00
87066.00	0.50
87098.00	0.00
87110.00	0.50
87112.00	0.00
87152.00	0.50
87154.00	0.00
87214.00	0.50
87215.00	0.00
87252.00	0.50
87253.00	0.00
87294.00	0.50
87295.00	0.00
87336.00	0.50
87337.00	0.00
87375.00	0.50
87377.00	0.00
87592.00	0.50
87596.00	0.00
87673.00	0.50
87674.00	0.00
87711.00	0.50
87712.00	0.00
87751.00	0.50
87752.00	0.00
87796.00	0.50
87797.00	0.00
87872.00	0.50
87874.00	0.00
88029.00	0.50
88082.00	0.00
88130.00	0.50
88132.00	0.00
88188.00	0.50
88190.00	0.00
88235.00	0.50
88239.00	0.00
88274.00	0.50
88275.00	0.00
88350.00	0.50
88351.00	0.00
88425.00	0.50
88453.00	0.00
88472.00	0.50
88474.00	0.00
88514.00	0.50
88515.00	0.00
88577.00	0.50
88578.00	0.00
88615.00	0.50
88616.00	0.00
88657.00	0.50
88658.00	0.00
88695.00	0.50
88696.00	0.00
88736.00	0.50
88737.00	0.00
88987.00	0.50
88989.00	0.00
89055.00	0.50
89056.00	0.00
89093.00	0.50
89097.00	0.00
89140.00	0.50
89141.00	0.00
89212.00	0.50
89214.00	0.00
89266.00	0.50
89294.00	0.00
89337.00	0.50
89338.00	0.00
89410.00	0.50
89412.00	0.00
89452.00	0.50
89458.00	0.00
89504.00	0.50
89505.00	0.00
89546.00	0.50
89547.00	0.00
89584.00	0.50
89585.00	0.00
89688.00	0.50
89705.00	0.00
89712.00	0.50
89713.00	0.00
89747.00	0.50
89748.00	0.00
89797.00	0.50
89817.00	0.00
89853.00	0.50
89855.00	0.00
89913.00	0.50
89914.00	0.00
89956.00	0.50
89957.00	0.00
90002.00	0.50
90003.00	0.00
90053.00	0.50
90062.00	0.00
90101.00	0.50
90102.00	0.00
90149.00	0.50
90151.00	0.00
90188.00	0.50
90189.00	0.00
90246.00	0.50
90251.00	0.00
90257.00	0.50
90258.00	0.00
90291.00	0.50
90292.00	0.00
90331.00	0.50
90332.00	0.00
90356.00	0.50
90425.00	0.00
90469.00	0.50
90471.00	0.00
90524.00	0.50
90525.00	0.00
90568.00	0.50
90569.00	0.00
90603.00	0.50
90604.00	0.00
90679.00	0.50
90680.00	0.00
90747.00	0.50
90792.00	0.00
90831.00	0.50
90833.00	0.00
90884.00	0.50
90886.00	0.00
90936.00	0.50
90938.00	0.00
90972.00	0.50
90979.00	0.00
91062.00	0.50
91065.00	0.00
91134.00	0.50
91218.00	0.00
91258.00	0.50
91260.00	0.00
91382.00	0.50
91384.00	0.00
91426.00	0.50
91427.00	0.00
91462.00	0.50
91463.00	0.00
91496.00	0.50
91497.00	0.00
91553.00	0.50
91554.00	0.00
91598.00	0.50
91599.00	0.00
91723.00	0.50
91725.00	0.00
91768.00	0.00
91850.00	0.00
91905.00	0.50
91910.00	0.00
91952.00	0.50
91953.00	0.00
91997.00	0.50
91998.00	0.00
92155.00	0.50
92156.00	0.00
92297.00	0.50
92356.00	0.00
92397.00	0.50
